x_value,total_1,total_2 
6411,7393,4064
6412,7397,4068
6413,7396,4073
6414,7402,4071
6415,7399,4075
6416,7395,4070
6417,7400,4074
6418,7398,4075
6419,7401,4075
6420,7397,4075
6421,7400,4075
6422,7394,4075
6423,7393,4072
6424,7401,4068
6425,7399,4064
6426,7407,4068
6427,7407,4066
6428,7401,4061
6429,7395,4061
6430,7392,4062
6431,7391,4062
6432,7393,4061
6433,7392,4067
6434,7391,4068
6435,7395,4074
6436,7390,4073
6437,7397,4074
6438,7397,4079
6439,7391,4079
6440,7386,4079
6441,7394,4076
6442,7402,4079
6443,7407,4084
6444,7407,4082
6445,7413,4086
6446,7421,4089
6447,7426,4086
6448,7431,4087
6449,7425,4083
6450,7433,4083
6451,7431,4087
6452,7431,4083
6453,7431,4083
6454,7432,4078
6455,7436,4083
6456,7444,4081
6457,7450,4081
6458,7447,4082
6459,7454,4084
6460,7462,4087
6461,7466,4092
6462,7471,4093
6463,7475,4088
6464,7471,4084
6465,7473,4088
6466,7467,4093
6467,7473,4093
6468,7480,4096
6469,7486,4096
6470,7493,4099
6471,7497,4098
6472,7493,4096
6473,7488,4102
6474,7483,4098
6475,7489,4099
6476,7488,4099
6477,7482,4101
6478,7476,4100
6479,7473,4101
6480,7478,4102
6481,7480,4100
6482,7479,4095
6483,7483,4097
6484,7477,4096
6485,7477,4097
6486,7484,4094
6487,7487,4093
6488,7490,4092
6489,7485,4095
6490,7492,4094
6491,7488,4093
6492,7496,4090
6493,7500,4085
6494,7504,4088
6495,7503,4085
6496,7502,4080
6497,7500,4075
6498,7494,4079
6499,7494,4079
6500,7496,4082
6501,7503,4088
6502,7509,4094
6503,7509,4094
6504,7515,4090
6505,7513,4086
6506,7521,4090
6507,7527,4094
6508,7526,4097
6509,7526,4099
6510,7529,4102
6511,7536,4099
6512,7539,4105
6513,7544,4106
6514,7550,4101
6515,7551,4101
6516,7553,4101
6517,7553,4104
6518,7558,4099
6519,7561,4099
6520,7565,4095
6521,7564,4096
6522,7562,4100
6523,7565,4095
6524,7567,4098
6525,7573,4098
6526,7571,4099
6527,7571,4101
6528,7572,4106
6529,7569,4104
6530,7573,4099
6531,7567,4103
6532,7568,4098
6533,7576,4097
6534,7581,4102
6535,7589,4097
6536,7591,4099
6537,7589,4102
6538,7591,4105
6539,7591,4105
6540,7598,4101
6541,7595,4100
6542,7601,4105
6543,7601,4109
6544,7609,4105
6545,7615,4105
6546,7611,4100
6547,7612,4105
6548,7609,4100
6549,7604,4099
6550,7598,4102
6551,7600,4097
6552,7602,4103
6553,7604,4106
6554,7606,4102
6555,7610,4097
6556,7617,4098
6557,7615,4098
6558,7612,4100
6559,7617,4098
6560,7625,4103
6561,7625,4101
6562,7624,4102
6563,7620,4105
6564,7622,4100
6565,7627,4097
6566,7621,4095
6567,7621,4099
6568,7622,4101
6569,7625,4103
6570,7619,4098
6571,7620,4097
6572,7619,4095
6573,7614,4092
6574,7613,4096
6575,7611,4099
6576,7607,4098
6577,7606,4104
6578,7610,4104
6579,7607,4110
6580,7609,4108
6581,7608,4111
6582,7615,4117
6583,7610,4118
6584,7611,4123
6585,7612,4129
6586,7616,4126
6587,7613,4132
6588,7617,4131
6589,7622,4128
6590,7628,4130
6591,7632,4130
6592,7640,4127
6593,7641,4125
6594,7635,4127
6595,7632,4131
6596,7628,4133
6597,7635,4131
6598,7642,4133
6599,7639,4134
6600,7643,4131
6601,7641,4130
6602,7649,4130
6603,7646,4134
6604,7648,4137
6605,7648,4143
6606,7644,4140
6607,7642,4137
6608,7641,4139
6609,7644,4140
6610,7638,4140
6611,7645,4142
6612,7650,4142
6613,7645,4138
6614,7651,4144
6615,7647,4148
6616,7651,4143
6617,7646,4147
6618,7640,4150
6619,7639,4151
6620,7641,4146
6621,7641,4147
6622,7635,4144
6623,7639,4145
6624,7634,4142
6625,7636,4142
6626,7631,4139
6627,7630,4145
6628,7632,4140
6629,7633,4146
6630,7636,4151
6631,7635,4149
6632,7639,4155
6633,7641,4161
6634,7636,4167
6635,7635,4171
6636,7642,4174
6637,7639,4174
6638,7647,4174
6639,7646,4176
6640,7642,4180
6641,7648,4179
6642,7653,4174
6643,7659,4172
6644,7655,4176
6645,7659,4173
6646,7654,4178
6647,7658,4182
6648,7653,4188
6649,7658,4186
6650,7659,4192
6651,7665,4195
6652,7669,4194
6653,7671,4191
6654,7674,4187
6655,7682,4190
6656,7687,4188
6657,7691,4194
6658,7688,4190
6659,7693,4190
6660,7700,4196
6661,7697,4195
6662,7693,4201
6663,7687,4203
6664,7688,4201
6665,7682,4197
6666,7686,4197
6667,7687,4193
6668,7695,4197
6669,7703,4196
6670,7702,4200
6671,7705,4201
6672,7712,4202
6673,7711,4202
6674,7713,4197
6675,7715,4192
6676,7712,4198
6677,7710,4195
6678,7718,4200
6679,7714,4204
6680,7712,4199
6681,7708,4201
6682,7713,4196
6683,7718,4194
6684,7723,4198
6685,7731,4193
6686,7738,4194
6687,7733,4194
6688,7729,4189
6689,7730,4191
6690,7733,4188
6691,7732,4184
6692,7727,4182
6693,7729,4186
6694,7729,4183
6695,7728,4181
6696,7732,4178
6697,7740,4175
6698,7735,4171
6699,7734,4171
6700,7733,4169
6701,7728,4172
6702,7736,4177
6703,7730,4181
6704,7733,4184
6705,7732,4182
6706,7727,4184
6707,7730,4185
6708,7729,4181
6709,7728,4187
6710,7722,4188
6711,7725,4188
6712,7730,4192
6713,7738,4196
6714,7733,4200
6715,7739,4201
6716,7736,4200
6717,7738,4199
6718,7742,4200
6719,7747,4200
6720,7741,4198
6721,7742,4201
6722,7742,4198
6723,7736,4203
6724,7742,4201
6725,7745,4204
6726,7742,4204
6727,7747,4210
6728,7755,4210
6729,7756,4207
6730,7755,4203
6731,7753,4199
6732,7753,4205
6733,7758,4210
6734,7761,4213
6735,7759,4212
6736,7761,4207
6737,7758,4213
6738,7759,4216
6739,7754,4219
6740,7756,4216
6741,7764,4222
6742,7763,4225
6743,7770,4226
6744,7766,4221
6745,7764,4226
6746,7766,4231
6747,7772,4233
6748,7778,4234
6749,7779,4237
6750,7783,4242
6751,7778,4245
6752,7780,4249
6753,7777,4252
6754,7777,4257
6755,7784,4260
6756,7786,4257
6757,7790,4252
6758,7798,4254
6759,7797,4259
6760,7800,4264
6761,7799,4264
6762,7802,4263
6763,7797,4260
6764,7795,4258
6765,7790,4262
6766,7792,4268
6767,7794,4267
6768,7801,4262
6769,7801,4260
6770,7795,4262
6771,7791,4264
6772,7799,4261
6773,7807,4264
6774,7801,4270
6775,7806,4271
6776,7803,4277
6777,7811,4277
6778,7810,4280
6779,7805,4284
6780,7799,4282
6781,7801,4281
6782,7809,4282
6783,7817,4285
6784,7817,4284
6785,7823,4284
6786,7817,4283
6787,7820,4289
6788,7815,4288
6789,7822,4288
6790,7826,4293
6791,7822,4288
6792,7828,4286
6793,7826,4288
6794,7831,4284
6795,7838,4281
6796,7833,4276
6797,7829,4273
6798,7830,4279
6799,7828,4278
6800,7824,4279
6801,7826,4274
6802,7826,4270
6803,7829,4271
6804,7830,4274
6805,7834,4269
6806,7833,4271
6807,7827,4273
6808,7822,4271
6809,7817,4270
6810,7824,4276
6811,7824,4274
6812,7818,4270
6813,7819,4271
6814,7824,4275
6815,7822,4275
6816,7830,4274
6817,7827,4269
6818,7829,4266
6819,7823,4266
6820,7830,4270
6821,7833,4270
6822,7838,4265
6823,7838,4268
6824,7843,4266
6825,7841,4262
6826,7843,4263
6827,7851,4260
6828,7845,4255
6829,7850,4257
6830,7845,4259
6831,7846,4254
6832,7844,4254
6833,7843,4257
6834,7839,4254
6835,7843,4256
6836,7846,4257
6837,7841,4261
6838,7835,4260
6839,7829,4259
6840,7833,4258
6841,7834,4264
6842,7834,4269
6843,7834,4270
6844,7833,4272
6845,7837,4268
6846,7843,4268
6847,7847,4265
6848,7855,4262
6849,7851,4264
6850,7851,4262
6851,7851,4260
6852,7856,4259
6853,7864,4255
6854,7859,4251
6855,7866,4255
6856,7869,4250
6857,7867,4252
6858,7866,4255
6859,7871,4261
6860,7871,4265
6861,7872,4264
6862,7877,4268
6863,7875,4274
6864,7878,4275
6865,7879,4280
6866,7886,4281
6867,7891,4278
6868,7885,4278
6869,7892,4281
6870,7892,4283
6871,7892,4278
6872,7897,4283
6873,7891,4288
6874,7893,4294
6875,7891,4294
6876,7888,4290
6877,7886,4291
6878,7891,4295
6879,7887,4293
6880,7881,4289
6881,7887,4289
6882,7883,4294
6883,7878,4292
6884,7874,4290
6885,7873,4290
6886,7868,4295
6887,7873,4293
6888,7878,4289
6889,7882,4290
6890,7882,4290
6891,7889,4285
6892,7896,4291
6893,7890,4296
6894,7886,4294
6895,7888,4290
6896,7896,4293
6897,7896,4288
6898,7903,4290
6899,7911,4293
6900,7919,4296
6901,7927,4300
6902,7933,4304
6903,7934,4301
6904,7932,4302
6905,7939,4302
6906,7943,4304
6907,7946,4309
6908,7942,4313
6909,7936,4310
6910,7940,4316
6911,7948,4312
6912,7948,4314
6913,7946,4313
6914,7943,4313
6915,7946,4315
6916,7948,4310
6917,7953,4305
6918,7951,4300
6919,7955,4296
6920,7962,4294
6921,7956,4293
6922,7955,4295
6923,7962,4294
6924,7959,4300
6925,7954,4298
6926,7960,4303
6927,7956,4298
6928,7956,4301
6929,7950,4300
6930,7958,4304
6931,7952,4301
6932,7953,4304
6933,7960,4299
6934,7963,4294
6935,7958,4300
6936,7959,4296
6937,7958,4294
6938,7960,4293
6939,7961,4290
6940,7958,4294
6941,7953,4295
6942,7959,4298
6943,7958,4303
6944,7955,4301
6945,7957,4296
6946,7956,4293
6947,7963,4298
6948,7967,4294
6949,7967,4299
6950,7965,4305
6951,7967,4301
6952,7971,4296
6953,7977,4298
6954,7975,4294
6955,7980,4293
6956,7975,4289
6957,7979,4295
6958,7985,4296
6959,7993,4302
6960,7999,4304
6961,8000,4308
6962,7995,4309
6963,7991,4315
6964,7997,4320
6965,8003,4315
6966,8002,4314
6967,7999,4314
6968,7998,4313
6969,7994,4312
6970,7989,4307
6971,7983,4303
6972,7990,4299
6973,7990,4302
6974,7997,4304
6975,8005,4304
6976,8006,4303
6977,8003,4298
6978,8010,4294
6979,8005,4291
6980,8001,4287
6981,7995,4284
6982,7993,4285
6983,7989,4288
6984,7984,4290
6985,7981,4289
6986,7989,4292
6987,7984,4296
6988,7980,4293
6989,7980,4295
6990,7981,4297
6991,7989,4303
6992,7992,4300
6993,7994,4306
6994,7993,4311
6995,8000,4307
6996,8003,4309
6997,8002,4315
6998,8007,4316
6999,8009,4322
7000,8017,4326
7001,8014,4323
7002,8022,4329
7003,8024,4333
7004,8023,4331
7005,8020,4329
7006,8025,4332
7007,8033,4330
7008,8041,4326
7009,8041,4331
7010,8035,4329
7011,8036,4325
7012,8039,4327
7013,8040,4324
7014,8034,4320
7015,8039,4324
7016,8035,4322
7017,8038,4323
7018,8037,4328
7019,8038,4332
7020,8042,4328
7021,8039,4326
7022,8047,4325
7023,8042,4329
7024,8049,4325
7025,8057,4320
7026,8056,4321
7027,8063,4318
7028,8059,4318
7029,8066,4324
7030,8063,4319
7031,8069,4325
7032,8069,4327
7033,8069,4331
7034,8069,4333
7035,8075,4330
7036,8083,4335
7037,8081,4338
7038,8089,4340
7039,8084,4340
7040,8084,4342
7041,8081,4338
7042,8084,4333
7043,8082,4337
7044,8078,4336
7045,8083,4341
7046,8086,4347
7047,8081,4346
7048,8082,4349
7049,8087,4344
7050,8090,4339
7051,8086,4338
7052,8085,4339
7053,8083,4343
7054,8078,4341
7055,8082,4337
7056,8079,4332
7057,8078,4334
7058,8079,4330
7059,8086,4332
7060,8087,4332
7061,8093,4334
7062,8098,4339
7063,8095,4342
7064,8099,4338
7065,8105,4333
7066,8105,4332
7067,8099,4333
7068,8106,4337
7069,8113,4332
7070,8120,4334
7071,8116,4339
7072,8114,4337
7073,8120,4335
7074,8121,4339
7075,8122,4342
7076,8119,4342
7077,8124,4344
7078,8129,4339
7079,8123,4345
7080,8119,4351
7081,8121,4347
7082,8117,4347
7083,8124,4348
7084,8121,4343
7085,8115,4349
7086,8116,4350
7087,8113,4356
7088,8116,4353
7089,8123,4353
7090,8125,4357
7091,8124,4357
7092,8127,4360
7093,8132,4361
7094,8126,4360
7095,8132,4365
7096,8134,4362
7097,8132,4361
7098,8135,4367
7099,8137,4364
7100,8139,4360
7101,8133,4360
7102,8136,4365
7103,8135,4363
7104,8140,4369
7105,8143,4367
7106,8138,4371
7107,8137,4374
7108,8133,4377
7109,8137,4378
7110,8140,4383
7111,8141,4380
7112,8146,4384
7113,8149,4384
7114,8157,4379
7115,8161,4383
7116,8168,4388
7117,8168,4388
7118,8167,4393
7119,8166,4396
7120,8168,4399
7121,8164,4396
7122,8171,4400
7123,8166,4403
7124,8162,4401
7125,8157,4397
7126,8165,4402
7127,8172,4401
7128,8171,4405
7129,8176,4411
7130,8181,4415
7131,8175,4418
7132,8169,4422
7133,8176,4428
7134,8178,4425
7135,8181,4425
7136,8179,4423
7137,8177,4421
7138,8180,4423
7139,8176,4426
7140,8171,4427
7141,8179,4426
7142,8173,4428
7143,8167,4426
7144,8161,4431
7145,8168,4432
7146,8175,4427
7147,8169,4432
7148,8177,4431
7149,8178,4429
7150,8179,4432
7151,8177,4427
7152,8180,4430
7153,8178,4436
7154,8174,4440
7155,8182,4437
7156,8187,4437
7157,8181,4433
7158,8182,4428
7159,8188,4428
7160,8196,4427
7161,8195,4425
7162,8194,4420
7163,8200,4415
7164,8197,4419
7165,8197,4425
7166,8194,4425
7167,8192,4429
7168,8198,4431
7169,8195,4435
7170,8197,4434
7171,8191,4433
7172,8185,4430
7173,8184,4431
7174,8187,4437
7175,8181,4433
7176,8180,4430
7177,8185,4434
7178,8188,4439
7179,8192,4440
7180,8197,4437
7181,8205,4443
7182,8211,4443
7183,8206,4447
7184,8211,4450
7185,8212,4447
7186,8208,4453
7187,8206,4457
7188,8205,4458
7189,8209,4458
7190,8203,4461
7191,8211,4457
7192,8211,4460
7193,8215,4464
7194,8213,4465
7195,8210,4464
7196,8218,4465
7197,8225,4467
7198,8232,4462
7199,8232,4458
7200,8239,4459
7201,8237,4464
7202,8242,4460
7203,8240,4463
7204,8241,4462
7205,8235,4460
7206,8236,4464
7207,8241,4459
7208,8236,4457
7209,8235,4463
7210,8237,4469
7211,8245,4464
7212,8252,4460
7213,8252,4461
7214,8255,4463
7215,8254,4466
7216,8249,4462
7217,8245,4468
7218,8243,4473
7219,8238,4471
7220,8234,4471
7221,8242,4473
7222,8249,4476
7223,8254,4482
7224,8260,4478
7225,8259,4484
7226,8267,4484
7227,8271,4485
7228,8275,4487
7229,8270,4486
7230,8277,4492
7231,8271,4489
7232,8271,4495
7233,8276,4498
7234,8270,4495
7235,8269,4490
7236,8263,4493
7237,8263,4499
7238,8260,4500
7239,8262,4501
7240,8259,4503
7241,8264,4502
7242,8260,4498
7243,8254,4494
7244,8253,4498
7245,8259,4496
7246,8264,4495
7247,8259,4490
7248,8254,4487
7249,8252,4482
7250,8251,4484
7251,8256,4486
7252,8261,4486
7253,8261,4491
7254,8266,4490
7255,8264,4490
7256,8265,4488
7257,8265,4487
7258,8265,4487
7259,8260,4488
7260,8266,4484
7261,8265,4488
7262,8262,4486
7263,8268,4492
7264,8276,4498
7265,8279,4496
7266,8274,4493
7267,8277,4499
7268,8281,4505
7269,8280,4505
7270,8284,4507
7271,8287,4512
7272,8282,4511
7273,8277,4515
7274,8282,4513
7275,8287,4515
7276,8286,4512
7277,8288,4514
7278,8290,4516
7279,8291,4522
7280,8295,4527
7281,8289,4532
7282,8292,4531
7283,8291,4532
7284,8295,4538
7285,8302,4539
7286,8307,4535
7287,8310,4530
7288,8307,4529
7289,8301,4525
7290,8302,4524
7291,8302,4521
7292,8310,4519
7293,8304,4522
7294,8310,4524
7295,8309,4519
7296,8315,4522
7297,8323,4527
7298,8329,4525
7299,8323,4527
7300,8320,4529
7301,8322,4524
7302,8328,4525
7303,8335,4520
7304,8342,4524
7305,8343,4528
7306,8350,4526
7307,8354,4522
7308,8352,4518
7309,8351,4517
7310,8355,4522
7311,8361,4526
7312,8366,4527
7313,8363,4525
7314,8357,4527
7315,8355,4524
7316,8353,4529
7317,8355,4532
7318,8361,4531
7319,8359,4534
7320,8362,4535
7321,8366,4536
7322,8372,4534
7323,8379,4531
7324,8374,4533
7325,8373,4530
7326,8378,4525
7327,8374,4528
7328,8372,4531
7329,8374,4532
7330,8380,4538
7331,8380,4539
7332,8374,4542
7333,8378,4537
7334,8386,4538
7335,8384,4540
7336,8385,4540
7337,8379,4540
7338,8386,4538
7339,8386,4535
7340,8385,4531
7341,8382,4535
7342,8382,4535
7343,8386,4532
7344,8382,4529
7345,8386,4533
7346,8393,4534
7347,8387,4532
7348,8386,4532
7349,8388,4533
7350,8383,4539
7351,8380,4535
7352,8381,4530
7353,8385,4530
7354,8387,4528
7355,8391,4523
7356,8396,4527
7357,8399,4525
7358,8404,4521
7359,8399,4526
7360,8400,4523
7361,8408,4520
7362,8409,4517
7363,8415,4514
7364,8420,4517
7365,8425,4512
7366,8421,4510
7367,8423,4515
7368,8418,4514
7369,8415,4514
7370,8417,4510
7371,8411,4513
7372,8407,4512
7373,8411,4511
7374,8405,4511
7375,8401,4509
7376,8402,4512
7377,8397,4516
7378,8397,4522
7379,8397,4524
7380,8405,4519
7381,8399,4521
7382,8402,4521
7383,8404,4519
7384,8402,4515
7385,8405,4516
7386,8407,4511
7387,8403,4506
7388,8411,4508
7389,8415,4510
7390,8410,4513
7391,8414,4517
7392,8417,4514
7393,8418,4519
7394,8415,4524
7395,8419,4527
7396,8426,4529
7397,8434,4530
7398,8436,4528
7399,8440,4531
7400,8447,4532
7401,8446,4528
7402,8440,4530
7403,8446,4531
7404,8451,4530
7405,8451,4528
7406,8451,4525
7407,8454,4526
7408,8459,4531
7409,8457,4536
7410,8461,4536
7411,8458,4534
7412,8464,4540
7413,8467,4544
7414,8462,4547
7415,8461,4546
7416,8459,4552
7417,8466,4553
7418,8471,4558
7419,8479,4564
7420,8474,4562
7421,8473,4562
7422,8470,4557
7423,8476,4561
7424,8481,4562
7425,8486,4562
7426,8491,4567
7427,8488,4570
7428,8495,4574
7429,8502,4573
7430,8508,4575
7431,8514,4570
7432,8509,4566
7433,8506,4572
7434,8511,4570
7435,8508,4573
7436,8508,4577
7437,8512,4572
7438,8510,4575
7439,8504,4580
7440,8505,4582
7441,8509,4580
7442,8509,4580
7443,8509,4577
7444,8516,4581
7445,8524,4580
7446,8530,4579
7447,8526,4576
7448,8526,4573
7449,8528,4577
7450,8533,4583
7451,8533,4589
7452,8534,4590
7453,8541,4587
7454,8548,4592
7455,8542,4594
7456,8549,4592
7457,8547,4587
7458,8550,4582
7459,8548,4580
7460,8548,4584
7461,8546,4581
7462,8547,4582
7463,8543,4580
7464,8546,4577
7465,8543,4577
7466,8550,4581
7467,8547,4581
7468,8543,4585
7469,8537,4585
7470,8545,4585
7471,8552,4584
7472,8554,4581
7473,8558,4580
7474,8553,4582
7475,8550,4588
7476,8555,4583
7477,8553,4582
7478,8559,4579
7479,8553,4577
7480,8556,4572
7481,8556,4575
7482,8550,4572
7483,8557,4573
7484,8562,4576
7485,8564,4571
7486,8567,4574
7487,8568,4570
7488,8570,4567
7489,8564,4572
7490,8561,4572
7491,8561,4572
7492,8555,4573
7493,8562,4574
7494,8570,4576
7495,8578,4579
7496,8579,4583
7497,8582,4589
7498,8582,4595
7499,8580,4597
7500,8574,4599
7501,8581,4597
7502,8584,4596
7503,8583,4598
7504,8587,4593
